date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year,winner,target,home_matches_played,home_wins,home_draws,home_losses,home_goals_for,home_goals_against,home_goal_difference,home_win_rate,home_draw_rate,home_loss_rate,home_unbeaten_rate,home_goals_per_match,home_goals_against_per_match,home_goal_difference_per_match,home_points_per_match,home_form5,home_form10,home_form20,home_weighted_form,home_weighted_recent_points,home_attack_5,home_defense_5,home_attack_10,home_defense_10,home_attack_20,home_defense_20,home_goal_diff_10,home_goal_diff_20,home_recent_goal_trend,home_avg_goal_margin,home_clean_sheet_pct,home_failed_to_score_pct,home_neutral_matches,home_neutral_points_per_match,home_neutral_win_rate,home_group,home_fifa_sum_rating,home_elo_rating,home_team_encoded,home_group_encoded,home_elo_rank,home_fifa_sum_rank,home_attack_defense_balance,home_elo_adjusted_form,home_fifa_adjusted_form,home_team_strength_score,away_matches_played,away_wins,away_draws,away_losses,away_goals_for,away_goals_against,away_goal_difference,away_win_rate,away_draw_rate,away_loss_rate,away_unbeaten_rate,away_goals_per_match,away_goals_against_per_match,away_goal_difference_per_match,away_points_per_match,away_form5,away_form10,away_form20,away_weighted_form,away_weighted_recent_points,away_attack_5,away_defense_5,away_attack_10,away_defense_10,away_attack_20,away_defense_20,away_goal_diff_10,away_goal_diff_20,away_recent_goal_trend,away_avg_goal_margin,away_clean_sheet_pct,away_failed_to_score_pct,away_neutral_matches,away_neutral_points_per_match,away_neutral_win_rate,away_group,away_fifa_sum_rating,away_elo_rating,away_team_encoded,away_group_encoded,away_elo_rank,away_fifa_sum_rank,away_attack_defense_balance,away_elo_adjusted_form,away_fifa_adjusted_form,away_team_strength_score,win_rate_difference,points_per_match_difference,attack_difference,defense_difference,goal_difference_pm_diff,form5_difference,form10_difference,form20_difference,weighted_form_difference,recent_points_difference,clean_sheet_difference,failed_to_score_difference,neutral_win_rate_difference,fifa_sum_difference,elo_difference,team_strength_difference,elo_ratio,fifa_sum_ratio,home_expected_goal_edge,away_expected_goal_edge,expected_goal_edge_difference
2023-03-23,Bosnia and Herzegovina,Iceland,3.0,0.0,UEFA Euro qualification,Zenica,Bosnia and Herzegovina,False,2023,Bosnia and Herzegovina,1,32.0,9.0,7.0,16.0,38.0,55.0,-17.0,0.28125,0.21875,0.5,0.5,1.1875,1.71875,-0.53125,1.0625,7.0,14.0,25.0,13.457894736842103,1.3457894736842104,1.2,0.8,2.0,1.1,1.4,1.5,0.9,-0.1,-0.1999999999999999,-0.53125,0.21875,0.34375,0.0,0.0,0.0,B,1057.3729455871778,1500.0,5.0,1.0,37.0,47.0,0.8999999999999999,9.298407234114766,8.829836289069526,0.0784197928989492,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2023-03-23,Portugal,Liechtenstein,4.0,0.0,UEFA Euro qualification,Lisbon,Portugal,False,2023,Portugal,1,47.0,30.0,9.0,8.0,116.0,43.0,73.0,0.6382978723404256,0.1914893617021276,0.1702127659574468,0.8297872340425532,2.4680851063829787,0.9148936170212766,1.553191489361702,2.106382978723404,8.0,21.0,40.0,20.084210526315783,2.0084210526315784,2.6,1.0,2.6,1.0,2.2,0.9,1.6,1.3,0.3999999999999999,1.553191489361702,0.425531914893617,0.1914893617021276,15.0,1.5333333333333334,0.4,K,1460.6863648516642,1976.0,33.0,10.0,7.0,8.0,1.6,18.28023952095808,18.203674892532124,0.7791416635557997,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2023-03-23,Suriname,Mexico,0.0,2.0,CONCACAF Nations League,Paramaribo,Suriname,False,2023,Mexico,-1,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,63.0,32.0,16.0,15.0,88.0,61.0,27.0,0.5079365079365079,0.2539682539682539,0.238095238095238,0.7619047619047619,1.3968253968253967,0.9682539682539684,0.4285714285714285,1.7777777777777777,11.0,19.0,40.0,19.64210526315789,1.9642105263157892,1.6,0.2,1.2,0.4,1.25,0.65,0.8,0.6,0.3500000000000001,0.4285714285714285,0.5238095238095238,0.2857142857142857,44.0,1.75,0.5,A,1422.0274830600924,1835.0,26.0,0.0,18.0,11.0,0.7999999999999999,16.60214793085893,17.33178744981147,0.5614579323332082,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2023-03-24,Senegal,Mozambique,5.0,1.0,African Cup of Nations qualification,Diamniadio,Senegal,False,2023,Senegal,1,51.0,34.0,10.0,7.0,99.0,36.0,63.0,0.6666666666666666,0.196078431372549,0.1372549019607843,0.8627450980392157,1.9411764705882355,0.7058823529411765,1.2352941176470589,2.196078431372549,9.0,22.0,45.0,22.23684210526316,2.223684210526316,1.6,1.4,1.9,0.9,2.35,0.75,1.0,1.6,-0.75,1.2352941176470589,0.5098039215686274,0.1568627450980392,25.0,2.28,0.72,I,1399.317919514904,1803.0,37.0,8.0,22.0,15.0,1.0,18.46753860699653,19.30797991365365,0.744646335492516,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2023-03-24,France,Netherlands,4.0,0.0,UEFA Euro qualification,Paris,France,False,2023,France,1,52.0,36.0,9.0,7.0,115.0,46.0,69.0,0.6923076923076923,0.173076923076923,0.1346153846153846,0.8653846153846154,2.2115384615384617,0.8846153846153846,1.3269230769230769,2.25,13.0,25.0,42.0,22.38947368421052,2.2389473684210524,2.8,1.0,2.7,1.1,2.1,1.05,1.6,1.05,0.6999999999999997,1.3269230769230769,0.4615384615384615,0.1538461538461538,26.0,2.269230769230769,0.6923076923076923,I,1583.8154654672553,2062.0,17.0,8.0,3.0,3.0,1.6,21.26535916022206,22.003704013406995,0.8782912906235095,43.0,24.0,11.0,8.0,102.0,45.0,57.0,0.5581395348837209,0.2558139534883721,0.1860465116279069,0.813953488372093,2.372093023255814,1.0465116279069768,1.3255813953488371,1.930232558139535,11.0,24.0,38.0,19.73684210526316,1.973684210526316,2.4,0.6,3.0,0.6,2.55,1.05,2.4,1.5,-0.1499999999999999,1.3255813953488371,0.4186046511627907,0.0697674418604651,11.0,1.9090909090909087,0.5454545454545454,F,1475.2851234435775,1959.0,28.0,5.0,8.0,7.0,2.4,17.809522655094668,18.06762051189557,0.7067250312677814,0.13416815742397137,0.319767441860465,-0.1605545617173525,-0.16189624329159225,0.0013416815742397503,2.0,1.0,4.0,2.6526315789473607,0.2652631578947364,0.04293381037567079,0.0840787119856887,0.14685314685314688,108.5303420236778,103.0,0.1715662593557281,1.0525778458397141,1.0735656723565061,2.1,1.9,0.20000000000000018
2023-03-24,Czech Republic,Poland,3.0,1.0,UEFA Euro qualification,Prague,Czech Republic,False,2023,Czech Republic,1,36.0,19.0,11.0,6.0,68.0,39.0,29.0,0.5277777777777778,0.3055555555555556,0.1666666666666666,0.8333333333333334,1.8888888888888888,1.0833333333333333,0.8055555555555556,1.8888888888888888,11.0,16.0,36.0,18.31578947368421,1.8315789473684208,2.6,1.0,1.8,1.3,1.8,1.2,0.5,0.6,0.8,0.8055555555555556,0.3333333333333333,0.1111111111111111,6.0,1.3333333333333333,0.3333333333333333,A,1191.8730596065122,1500.0,12.0,0.0,37.0,40.0,0.5,12.654852238842157,13.545747524821042,0.4584908348954477,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2023-03-24,Austria,Azerbaijan,4.0,1.0,UEFA Euro qualification,Pasching,Austria,False,2023,Austria,1,36.0,23.0,7.0,6.0,81.0,30.0,51.0,0.6388888888888888,0.1944444444444444,0.1666666666666666,0.8333333333333334,2.25,0.8333333333333334,1.4166666666666667,2.111111111111111,10.0,25.0,40.0,20.8,2.08,1.8,0.6,2.8,0.5,2.35,0.85,2.3,1.5,-0.55,1.4166666666666667,0.3333333333333333,0.0833333333333333,4.0,1.5,0.5,J,1248.283225873313,1818.0,3.0,9.0,21.0,31.0,2.3,17.417964071856282,16.111048309023346,0.6833071083503569,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2023-03-24,South Africa,Liberia,2.0,2.0,African Cup of Nations qualification,Johannesburg,South Africa,False,2023,Draw,0,48.0,20.0,21.0,7.0,69.0,41.0,28.0,0.4166666666666667,0.4375,0.1458333333333333,0.8541666666666666,1.4375,0.8541666666666666,0.5833333333333334,1.6875,5.0,15.0,36.0,16.905263157894737,1.6905263157894737,1.2,1.4,1.4,1.0,1.65,0.75,0.4,0.9,-0.4499999999999999,0.5833333333333334,0.4166666666666667,0.2916666666666667,13.0,1.5384615384615383,0.3846153846153846,A,1178.7741719154324,1500.0,38.0,0.0,37.0,43.0,0.3999999999999999,11.6802831583796,12.365163903931382,0.3573638317282317,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2023-03-24,Grenada,United States,1.0,7.0,CONCACAF Nations League,St. George's,Grenada,False,2023,United States,-1,47.0,24.0,11.0,9.0,83.0,41.0,36.0,0.5333333333333333,0.2340425531914893,0.1956521739130435,0.8043478260869565,1.837209302325581,0.9148936170212766,0.8,1.8085106382978724,9.0,19.0,38.0,18.515789473684208,1.8515789473684208,1.6,1.0,1.8,0.9,1.8,0.95,0.9,0.9,-0.0499999999999998,0.8,0.4347826086956521,0.1914893617021276,18.0,1.7142857142857142,0.4761904761904761,NON_WC,1349.765568756604,1790.0,25.0,5.0,24.0,21.0,0.8999999999999999,14.797279934059004,15.012422680030776,0.5614579323332082,57.0,28.0,11.0,18.0,107.0,66.0,41.0,0.4912280701754385,0.1929824561403508,0.3157894736842105,0.6842105263157895,1.8771929824561404,1.1578947368421053,0.7192982456140351,1.6666666666666667,9.0,16.0,32.0,16.54736842105263,1.654736842105263,2.4,2.2,1.8,1.7,1.75,1.5,0.1,0.25,0.6499999999999999,0.7192982456140351,0.3508771929824561,0.1578947368421052,4.0,1.25,0.25,D,1367.8599334539645,1500.0,45.0,3.0,37.0,19.0,0.1,11.433004436471188,14.044875551534709,0.4406243102970717,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2023-03-24,Sweden,Belgium,0.0,3.0,UEFA Euro qualification,Stockholm,Sweden,False,2023,Belgium,-1,40.0,22.0,4.0,14.0,77.0,54.0,23.0,0.55,0.1,0.35,0.65,1.925,1.35,0.575,1.75,7.0,14.0,33.0,16.27894736842105,1.627894736842105,1.6,1.8,1.6,1.8,2.05,1.45,-0.2,0.6,-0.4499999999999997,0.575,0.3,0.225,9.0,2.333333333333333,0.7777777777777778,F,1222.7929486906655,1660.0,41.0,5.0,31.0,34.0,-0.1999999999999999,12.4472835705108,12.35169545325894,0.4566307354970666,46.0,26.0,11.0,9.0,97.0,40.0,57.0,0.5652173913043478,0.2391304347826087,0.1956521739130435,0.8043478260869565,2.108695652173913,0.8695652173913043,1.2391304347826086,1.934782608695652,11.0,22.0,30.0,16.45263157894737,1.6452631578947368,3.6,1.2,3.5,1.0,2.25,1.15,2.5,1.1,1.35,1.2391304347826086,0.4565217391304347,0.2391304347826087,18.0,1.6666666666666667,0.5,G,1420.5958905533234,1849.0,4.0,6.0,17.0,13.0,2.5,14.012397876312152,14.502846723921282,0.632153241628776,-0.015217391304347738,-0.1847826086956521,-0.18369565217391304,0.48043478260869577,-0.6641304347826087,-4.0,-8.0,3.0,-0.17368421052631788,-0.0173684210526317,-0.1565217391304347,-0.014130434782608697,0.2777777777777778,-197.80294186265792,-189.0,-0.17552250613170933,0.897782585181179,0.860760584218209,0.6000000000000001,1.7,-1.0999999999999999
2023-03-24,Tunisia,Libya,3.0,0.0,African Cup of Nations qualification,Radès,Tunisia,False,2023,Tunisia,1,50.0,24.0,15.0,11.0,69.0,39.0,30.0,0.48,0.3,0.22,0.78,1.38,0.78,0.6,1.74,6.0,14.0,39.0,18.41578947368421,1.841578947368421,1.0,1.0,1.4,1.0,1.8,0.75,0.4,1.05,-0.8,0.6,0.5,0.3,23.0,1.2608695652173914,0.2608695652173913,F,1223.6360892847426,1641.0,43.0,5.0,32.0,33.0,0.3999999999999999,13.919995636257848,13.982664882646072,0.4477995253179024,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2023-03-24,Ivory Coast,Comoros,3.0,1.0,African Cup of Nations qualification,Bouaké,Ivory Coast,False,2023,Ivory Coast,1,43.0,27.0,8.0,8.0,79.0,29.0,50.0,0.627906976744186,0.1860465116279069,0.1860465116279069,0.813953488372093,1.837209302325581,0.6744186046511628,1.162790697674419,2.069767441860465,12.0,22.0,39.0,20.373684210526317,2.0373684210526317,2.6,1.0,2.0,0.7,1.7,0.5,1.3,1.2,0.9000000000000001,1.162790697674419,0.5348837209302325,0.2325581395348837,16.0,2.0625,0.625,E,1298.0015911071555,1500.0,23.0,4.0,37.0,27.0,1.3,14.07670488981551,16.409378232145183,0.5942729827967661,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2023-03-24,DR Congo,Mauritania,3.0,1.0,African Cup of Nations qualification,Douala,Cameroon,True,2023,DR Congo,1,43.0,23.0,12.0,8.0,53.0,24.0,29.0,0.5348837209302325,0.2790697674418604,0.1860465116279069,0.813953488372093,1.2325581395348837,0.5581395348837209,0.6744186046511628,1.8837209302325584,10.0,23.0,44.0,22.06315789473684,2.206315789473684,1.4,0.4,1.2,0.3,1.45,0.55,0.9,0.9,-0.05,0.6744186046511628,0.5348837209302325,0.2093023255813953,25.0,1.72,0.44,K,1184.1056153591444,1500.0,13.0,10.0,37.0,42.0,0.8999999999999999,15.244005915294917,16.21083718769252,0.4856251934471838,46.0,24.0,11.0,9.0,79.0,41.0,31.0,0.5306122448979592,0.2391304347826087,0.2127659574468085,0.7872340425531915,1.7567567567567568,0.9682539682539684,0.717391304347826,1.7954545454545454,8.0,19.0,37.0,18.31578947368421,1.8315789473684208,1.6,1.0,1.8,1.0,1.8,0.95,0.8,0.85,-0.05,0.717391304347826,0.4347826086956521,0.2115384615384615,18.0,1.6666666666666667,0.4666666666666667,NON_WC,1317.120587251256,1790.0,24.0,6.0,24.0,24.0,0.8,14.07670488981551,14.502846723921282,0.5138750349747113,0.019230769230769218,0.030732860520094718,0.11944444444444424,-0.019607843137254943,0.12164662349676225,1.0,0.0,1.0,0.5052631578947313,0.05052631578947242,0.008869179600887012,-0.0246360582306831,0.009523809523809434,38.34233316873042,0.0,0.03517344821428098,1.0,1.030521057033556,1.0999999999999999,0.9000000000000001,0.09999999999999987
2023-03-24,Australia,Ecuador,3.0,1.0,Friendly,Sydney,Australia,False,2023,Australia,1,44.0,24.0,7.0,13.0,75.0,38.0,37.0,0.5454545454545454,0.1590909090909091,0.2954545454545454,0.7045454545454546,1.7045454545454546,0.8636363636363636,0.8409090909090909,1.7954545454545454,6.0,18.0,37.0,18.27894736842105,1.827894736842105,1.2,1.2,1.4,1.0,1.65,0.8,0.4,0.85,-0.4499999999999999,0.8409090909090909,0.4545454545454545,0.2045454545454545,20.0,1.35,0.4,D,1358.1852936342425,1774.0,2.0,3.0,25.0,20.0,0.3999999999999999,14.9363669422289,15.404852214989344,0.5620707888625989,41.0,18.0,16.0,7.0,45.0,27.0,18.0,0.4390243902439024,0.3902439024390244,0.1707317073170731,0.8292682926829268,1.0975609756097562,0.6585365853658537,0.4390243902439024,1.7073170731707317,9.0,16.0,33.0,16.699999999999996,1.6699999999999997,1.2,0.6,0.9,0.5,0.9,0.4,0.4,0.5,0.2999999999999999,0.4390243902439024,0.4634146341463415,0.3414634146341463,16.0,1.75,0.5,E,1336.006932222297,1933.0,14.0,4.0,9.0,22.0,0.4,14.869230769230766,13.844348178769962,0.4966674425262318,0.10643015521064303,0.08813747228381374,0.6069844789356984,0.20509977827050996,0.40188470066518855,-3.0,2.0,4.0,1.5789473684210549,0.1578947368421053,-0.008869179600887012,-0.1369179600886918,-0.09999999999999998,22.17836141194539,-159.0,0.06540334633636707,0.9177444386963269,1.0166004837827107,0.8999999999999999,-0.09999999999999998,0.9999999999999999
2023-03-24,Japan,Uruguay,1.0,1.0,Friendly,Tokyo,Japan,False,2023,Draw,0,46.0,31.0,7.0,8.0,122.0,37.0,85.0,0.6739130434782609,0.1521739130434782,0.1739130434782608,0.8260869565217391,2.652173913043478,0.8043478260869565,1.8478260869565215,2.1739130434782608,15.0,23.0,46.0,22.9578947368421,2.29578947368421,1.6,0.0,1.9,0.6,2.4,0.45,1.3,1.95,-0.7999999999999998,1.8478260869565215,0.4347826086956521,0.1304347826086956,17.0,1.7647058823529411,0.5294117647058824,F,1449.79163743567,1878.0,24.0,5.0,16.0,9.0,1.2999999999999998,19.859477805522555,20.65308730832509,0.825074194658365,47.0,21.0,17.0,9.0,63.0,35.0,28.0,0.4468085106382978,0.3617021276595745,0.1914893617021276,0.8085106382978723,1.3404255319148937,0.7446808510638298,0.5957446808510638,1.702127659574468,6.0,16.0,26.0,13.421052631578949,1.3421052631578947,0.8,1.4,1.0,0.9,0.85,0.85,0.1,0.0,-0.0499999999999999,0.5957446808510638,0.5106382978723404,0.3404255319148936,18.0,1.7777777777777777,0.5,H,1379.7804789176744,1890.0,46.0,7.0,14.0,17.0,0.0999999999999999,11.683919610172367,11.49063173411472,0.4803671335064648,0.22710453283996307,0.47178538390379265,1.3117483811285844,0.05966697502312679,1.2520814061054577,9.0,7.0,20.0,9.536842105263151,0.9536842105263155,-0.07585568917668828,-0.20999074930619802,0.02941176470588236,70.01115851799568,-12.0,0.34470706115190014,0.9936507936507937,1.0507407950668455,0.9999999999999999,0.4,0.5999999999999999
2023-03-24,South Korea,Colombia,2.0,2.0,Friendly,Ulsan,South Korea,False,2023,Draw,0,47.0,24.0,13.0,10.0,89.0,47.0,42.0,0.5106382978723404,0.2765957446808511,0.2127659574468085,0.7872340425531915,1.893617021276596,1.0,0.8936170212765957,1.8085106382978724,9.0,19.0,41.0,19.83684210526316,1.983684210526316,1.6,1.0,1.8,1.2,1.75,0.95,0.6,0.8,-0.1499999999999999,0.8936170212765957,0.4468085106382978,0.1914893617021276,19.0,1.4210526315789471,0.3684210526315789,A,1378.181679088622,1500.0,39.0,0.0,37.0,18.0,0.6000000000000001,13.705786806952895,16.963924820566024,0.5138750349747113,44.0,24.0,12.0,8.0,79.0,38.0,41.0,0.5454545454545454,0.2727272727272727,0.1818181818181818,0.8181818181818182,1.7954545454545454,0.8636363636363636,0.9318181818181818,1.9090909090909087,7.0,18.0,29.0,14.742105263157896,1.4742105263157896,1.4,1.2,2.1,1.0,1.7,1.1,1.1,0.6,-0.3,0.9318181818181818,0.4545454545454545,0.1818181818181818,21.0,2.142857142857143,0.6666666666666666,K,1421.8928376085078,1998.0,9.0,10.0,5.0,12.0,1.1,13.567354360105702,13.006897108904177,0.6169151410317696,-0.03481624758220503,-0.10058027079303633,0.09816247582205051,0.13636363636363635,-0.038201160541586066,2.0,1.0,12.0,5.094736842105263,0.5094736842105263,-0.007736943907156679,0.009671179883945807,-0.2982456140350877,-43.71115851988566,-498.0,-0.10304010605705827,0.7507507507507507,0.969258471972189,0.8,0.9000000000000001,-0.10000000000000009
