date,group,home_team,away_team,home_win_prob,draw_prob,away_win_prob,home_expected_points,away_expected_points,home_team_strength_score,away_team_strength_score
2026-06-25,E,Curaçao,Ivory Coast,0.4744906259116087,0.3033337628520775,0.2221756112363137,1.7268056405869037,0.9698605965610188,0.2127760640320095,0.5942729827967661
2026-06-25,E,Ecuador,Germany,0.22372541831550616,0.5808852430808498,0.19538933860364413,1.252061498027368,1.1670532588917821,0.4966674425262318,0.6525710647047879
2026-06-25,F,Japan,Sweden,0.7504694921324908,0.1677729512869172,0.08175755658059193,2.4191814276843893,0.413045621028693,0.825074194658365,0.4566307354970666
2026-06-25,F,Tunisia,Netherlands,0.20906907888293322,0.40597481994030693,0.38495610117675977,1.0331820565891066,1.5608431234705864,0.4477995253179024,0.7067250312677814
2026-06-26,G,Egypt,Iran,0.107116293249623,0.22096390932156268,0.6719197974288142,0.5423127890704317,2.2367233016080053,0.5155405817207458,0.688979324954072
2026-06-26,G,New Zealand,Belgium,0.1978255447075504,0.19733444138680914,0.6048400139056405,0.7908110755094603,2.0118544831037304,0.337021505568485,0.632153241628776
2026-06-26,H,Cape Verde,Saudi Arabia,0.4244711973348076,0.15263268829195667,0.42289611437323577,1.4260462802963794,1.421321031411664,0.3058184917481409,0.2302976755509435
2026-06-26,H,Uruguay,Spain,0.21918824606066303,0.1904122804040004,0.5903994735353365,0.8479770185859895,1.9616107010100101,0.4803671335064648,0.9357067221490608
2026-06-26,I,Norway,France,0.18005071511774765,0.1640615720521609,0.6558877128300914,0.7042137174054038,2.1317247105424353,0.6946316773151914,0.8782912906235095
2026-06-26,I,Senegal,Iraq,0.7347219445112667,0.18353391660732318,0.08174413888141005,2.387699750141123,0.42876633325155333,0.744646335492516,0.4940617992903096
2026-06-27,J,Algeria,Austria,0.225473506242085,0.5286672700156643,0.24585922374225064,1.2050877887419194,1.2662449412424162,0.7450806455928971,0.6833071083503569
2026-06-27,J,Jordan,Argentina,0.22659026589153633,0.05758921682696403,0.7158205172814996,0.7373600145015731,2.205050768671463,0.3576805575937127,0.9313672874388192
2026-06-27,K,Colombia,Portugal,0.29388808146985046,0.4313854582518603,0.2747264602782892,1.3130497026614116,1.2555648390867278,0.6169151410317696,0.7791416635557997
2026-06-27,K,DR Congo,Uzbekistan,0.10660487950974827,0.5182647758297358,0.37513034466051587,0.8380794143589807,1.6436558098112835,0.4856251934471838,0.5727533153075292
2026-06-27,L,Panama,England,0.12655064419678644,0.07230267242283325,0.8011466833803802,0.4519546050131926,2.475742722563974,0.4312762296010783,0.8135143168320829
2026-06-27,L,Croatia,Ghana,0.8264002156143859,0.10840705865282937,0.06519272573278474,2.587607705495987,0.30398523585118364,0.6295174128447968,0.1705794644521335
